id,lat,lng,address,building_name,capacity,is_closed,notes,shelter_type,shelter_type_he,area_sqm,status,type
88e812f1-b34a-432f-ad98-67ba234507ac,33.2806622,35.5758193,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
88ed2f11-76d9-4e28-a809-341ec514dc2a,31.4330282,34.5379408,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
88f96d1e-135f-4ee0-8ece-c369f0e64b1b,33.0674786,35.1840394,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
88fdbab1-c26d-4683-918b-c0409f5f428f,31.8875422,34.8400477,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
89058cc5-490a-45c3-99af-abed36d45af6,31.6817595,35.0194201,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
890b56ef-fe3a-4a95-a04e-cef6879bb84d,32.1331085,34.8478756,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
890bd700-387e-4dac-b79d-4fb6c41399cf,31.4389125,34.6447376,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
8912f635-e2dc-459d-858f-bee68a5c4051,29.5654392,34.9574314,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
89167c94-53aa-446a-a635-40f566d8880b,33.2322515,35.6383421,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
891dc34f-fab7-4d52-8402-ea26ddb94e27,32.3059364,34.9620515,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
891de4a4-7052-41c1-ada9-c317a6da7753,32.7536859,34.958815,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
89233709-5851-419e-82c8-8f46c411f024,32.2367873,34.9164721,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
8923b89b-9a6d-4d36-8960-14750fa23bdb,32.9305197,35.5401076,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
8928baf7-a57b-4497-a48a-77fc62d0edaa,31.2477906,34.4027351,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
892aa06b-bd2d-4dda-99cf-8ff52e229177,31.7786426,35.2996134,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
892da5e1-fe60-4528-9d67-3bb89127b420,31.5232026,34.6019696,"31.52309, 34.60208",,0,False,Access: public,public_shelter,מקלט,0,פתוח,public_shelter
